question_id,method,selected_slot,selected_source,automatic_error_type,correct,expected_columns,candidate_columns,gold_columns,candidate_rows,gold_rows,difficulty,order_sensitive,tables,sql_feature_tags,candidate_sql_sha256,gold_sql_sha256
Q050,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,3,3,3,5,5,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,12CB226458D546A7B4C5A7D6A29425874AEEB0B789550258E636B5ED90A7D052,1F3AE954A1BCAB25CEB1EC2272A14D51F35A6474CCBF8D48287C845763F751AF
Q051,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,2,1,2,1,1,medium,1,maintenance_logs,float|order-by|top-k,6CD5BFC27832530426B70871A322FF87238E9495F3AFA1785990C7FD1A5667D8,8186C9B7C74D7153D2A3E5364F5AD2ABC02DA97A428E332303F868640A96606B
Q052,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,2,1,2,3,3,medium,1,asset_types|assets,filter|join|order-by,632246FF949883071FCD494742F01F1444620DE4AE7BE8858BEED5B39D77738D,85DF82AC2ABE10DD5ED6C6D984D4D687FE6CE678589BC733F59070004B547B73
Q053,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,2,2,hard,1,work_orders,filter|order-by|scalar function|time predicate,CDBF0294517DF95FBEAD023FE07AD1CCF2D9415FFD4025EEFE389D0C924F9271,3EAE7BE8AF8CF36D1703C80633D8B0CE6180A8A5F4FF5EC524C2106E40CEDDF5
Q054,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,2,2,2,4,4,easy,1,sensor_readings,aggregation|group-by|order-by,0209579551C7C143494FC829E3BB901AC7C119B99EA9A1E1DFA4779AF45B9E4E,D8B52409C7C001AEAAFCE4E0ABE9E04718FC18D305762DFDF40537090C9269BF
Q055,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,1,1,1,2,2,medium,1,assets|locations,filter|join|order-by,22ED189C6D32113248D61E534405B59ECFDBDECDF0ED9E6236EEB4C0F6F10600,D415506393250DA3C55B5152424D2C8CE60A8106C2C445DD502A049F00EB2C79
Q056,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,2,2,2,15,3,medium,1,technicians|work_orders,filter|join|order-by,F2B48E838B6C7B2F5C6085A9499A9AD95CA3CEE6191C0F2A2B9BD16EF1605E04,4289E1781826F34A34DD523F831378B0936CB18EE72A25056922A9ABEFF7589F
Q057,validation_rank_equal_budget_no_cf,C004,granite:F00_Full_NoShape,wrong_denotation,0,1,1,1,1,1,easy,0,sensor_readings,aggregation|filter|float,A7CCD32E9F35D430FE4A98F9E119F2D4C95E4F9F6A8CF180B7905BB3A8940074,E83BCDA26C405F53453C322BC9A153554DFB63AD0414921B833DAB23BFDCDA57
Q058,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,1,1,1,6,3,hard,1,locations,distinct|filter|nested query|order-by,D7D55DE9664B26E85D0DECAB22188E5B54957F227752DDEC8578BB179B403DBA,117CE18E62A2C6F5B6F1A2D1049CA245877A54DEA51FF8654B501AA2147D96D6
Q059,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,2,2,2,4,18,hard,1,assets|work_orders,aggregation|group-by|left join|order-by,F9C0625E7B780F927F78334FE29BB7395F5E37559B5860C784528EEF3D837B33,3DFAC6294FA48460FE07FC0DEED4527955CA9F7EA62EDB72EFEF66A5219701E5
Q060,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,1,1,1,10,10,hard,1,assets|sensor_readings,filter|nested query|order-by,4311F9BF5AC5A005E8A014C1E2BC7B44FA89A1F92BAFBFBCF05AF9E9697FCAF8,8DFC0FBE8CC2393C9F4E29E4FCF12CC084574B2C95E1934AA8B0CF40486323AC
Q061,validation_rank_equal_budget_no_cf,C002,qwen:F10_Compact_NoShape,correct,1,2,2,2,1,1,easy,1,asset_types|assets,filter|join|order-by,8CFD528AA4D1A3ABFFF2CAA84A043C56D5581C335A96877B6B3F9642EDF3B35E,CB8A8CA90B5B5B65811AA50547961910F48DD4D22DC465C65D740863041AF421
Q062,validation_rank_equal_budget_no_cf,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,2,2,2,7,7,hard,1,technicians|work_orders,aggregation|filter|group-by|left join|order-by,02080FB8AD3F628DADDEBA691E8C08ACA351C7C5C5A105733BDF75AF651EB57A,D5FE9AD86D37A053D4D7A70DB8044F96A7D0DA521ED50AEA86C7C4DE091EA3E1
Q063,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,2,2,2,1,1,easy,1,work_orders,filter|order-by|time predicate,DA53A3B5C972C7ADB9AD95333511781CC811BBBED4F0FB275D05CCFE5EA315F7,9BC61C0E25D15E080395150B61ED05DC6A342608FE1BCB66CBB3165CAB232AC0
Q064,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,2,4,15,15,hard,1,assets|sensor_readings,float|join|nested query|order-by|time predicate,5DD5603BEDC0A83823087335F670348C09CA4710BE1F655ECE2EB83E0A7CAEAA,3668AF6F317F360422A127A07D15C6520B21A32029142BA9B9C9FF430E0EDC43
Q065,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,1,1,1,4,4,easy,1,assets,filter|order-by|pattern,A0EB5B6158011E57C84403D46EF0E996EFD2435CA19368508DE43C3412F0E831,C5BD5C26B91224A6B61EF52388B9D8E6E901CB40A83BC61A526D27093BA499E4
Q066,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,1,1,1,7,7,easy,1,work_orders,filter|null|order-by,73EC29EE90BE10D52AF1B9A6E6637C370408ADF28CDE872950CF0721E464A6F8,73EC29EE90BE10D52AF1B9A6E6637C370408ADF28CDE872950CF0721E464A6F8
Q067,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,2,8,2,2,2,easy,1,maintenance_logs,filter|order-by,1FC4330B0484D8DE75143CF1F872F5F37FA553644218E7208BB5908C81221515,8A3CA45B2951961D067C5F1853776756E2E634AFA005BD7DBA46152A8A26599A
Q068,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,2,2,2,6,6,medium,1,asset_types|assets,aggregation|float|group-by|join|order-by,99C6C8200C6213230590869578A4A073C78CACC70DA2D13050C27CC96EBEE5BD,85CFEF7B936CE99C93FE7B3FA4D790D3A62A1C3610D4406C2FB446EF88721A92
Q069,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,2,2,2,2,2,medium,1,asset_types|assets|locations,filter|join|order-by,64FC04748004659A8E350648FEEFFCF71CD91C47004676D8C2A955E156423F0D,4C9A53FDA153DBC282E75ED5D8A8271290B409B3983EC5245A5A355FCD513F55
Q070,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,2,2,medium,1,grid_topology,filter|order-by|topology traversal,8E6978330D07E8DA7EAE580E799EE5774BB30BF9DEB3850112A61E57A9096FE0,DE4AB58DD907088525A343A7DAEBD70C2E24266A926BA47803FD436F0A020578
Q071,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,335B95A71827DDFC1678B93E953450739B35763E65246E953178D0E361D20368,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q072,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,6CA07808FEA4556710BDA8FD4B1F1FD4B49212F172BE31673FC1B9B14D1F0256,95EAB691F3A87564414FB116CCC94458C67C735A9958F15C840959E7DB9879CB
Q073,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,1,1,1,5,0,hard,1,technicians|work_orders,filter|nested query|order-by,F293D3EBC023CEF9E3176EFB9FBE17541EFB9AEEBF40298530BA4A9DB83F70F8,EA2420FEE687FD65F202317C768EA6E3DC6FD466407B8319A0595851D188137C
Q074,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,2,1,2,1,1,hard,1,asset_types|assets,aggregation|float|group-by|join|order-by|top-k,6D8B280D5E6E4CC847E1BA4DA938135B1F7DE9C9E1681E71122236FD78274411,B3B989D9A5ABEE1F604FA90721954855A1D98E68FACCAD5A30A70A72116F86E3
Q075,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,medium,1,technicians,filter|order-by|scalar function,CB38B12F6486A9B67111967D7AC4116EF2F27E3393F8F562CF38B2C83A0D7A41,8075FFA2B3AD5DABD5BC301871642C493AEFF0E21B13E50DF735B53208C4E3F9
Q076,validation_rank_equal_budget_no_cf,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,8,8,hard,1,assets|locations|technicians|work_orders,filter|join|order-by,B70C2C9311992CFCD691589411C0AAECD92F9025E0F1CF753D623EA8E0D1244D,AA5687CCFF7ED2B6D7D26AF69D1CF935236DDB5C496DA6F59BF2CB5194DC765F
Q077,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,1,1,1,6,6,hard,1,assets|sensor_readings|work_orders,distinct|filter|join|nested query|order-by,8D387E1560577FA062417057211870180D1B2536AF2A37E35AF965191A6F3AF3,3A581069DD8A71B35ACBBF96C143EF11E799EF3534FA97CB6EDE4228C5CCAFE0
Q078,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,wrong_denotation,0,1,1,1,1,1,medium,0,maintenance_logs,aggregation|filter|float|time predicate,19AC4C47236BD4277886DF4C20796B1C9885E17C15C02F4F4FAC49108E13EDC1,189994EC16E232110E615D509BA67D7EB2D5E3DA5EEBE8800A9A217765A6DE0D
Q079,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,2,1,2,2,2,hard,1,assets|grid_topology,aggregation|group-by|having|join|order-by|topology traversal,637684FAC730AA6CCA6032308F6274504D089E1B29FA9D3FF15FBB68975E1AF6,BF4F0EA342B7028E01793072D85D1178814F555A8FA5378F3192C135BDED2615
Q080,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,13,3,4,4,hard,1,asset_types|assets|locations|work_orders,filter|join|order-by,7E5CD87FADA85D8D749954063FC27D5699446C19E7EC1677D3EC5796D9A596C0,56DC4BFED3DB08B1C0326C1F215763519AAE73E65A2E9B35E688A92A2CB84E6B
Q081,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,7C6AA8331CB1EA30533B0392B660823C88012CBEDDD371AD6A6F37B65FB9FE0E,B5DFF96C6059A8199759F61599CEF41B66796187405AC66FBA00C76616BF4C3E
Q082,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,5EE929892BA6AF4AC80B97E5B7746879326E44772C0C02B960EE3F6B385FD553,5907FBC3F9F3722B44678B02D9B02222BE4AA59CFA5D97407A69E90B2B9B2F95
Q083,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,A8C1087E127E4B939C564F4DEBC1BD2AFD932F51A67D383D69525E21B8A08266,7BEBBDB5539972BBDB52996E31053D376CDE31AF40998FEFDA5D143B8A068CB3
Q084,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,DB325846FF3C3605A81C849813E647251C8700D8D5CE5F3AD4536728ADF9E18E,E9B608A9FE56DD4A70F4BFB2BE6A57DFDCD5857163DB2E40DB8790E68C0E983B
Q085,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,F4F80A494ED244F7158D3293A3BB7B52595CD0D3B4B3282CB1EE3AE64A0D5DDC,BE47859E9627B4953A38F609DBC5096697D6F691E646B1F0325383F8AF193E6E
Q086,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,8EEBAAA7081BC7482BF9C0DC68195AA84E08119CAC316BD7BCB7C4D19395C616,AD8C5AE8369AAD1CD2D29F12FEBEE5833F05100C2BD337D93549AEF9E8DE16FA
Q087,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,CBDF469CBCB2D55BF2C9FB85B1515FE0F4043C326C701D3B48E12A679816E419,EC610E6CB8DAE78AF9A630AB0327E4D83BF7E869679B118E9B4F3AC80A125542
Q088,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,013744DC08499748C37421C17D13D9CDC9F95975CFA6B1553F226343EC24A294,AB06F6AE1D6A86C92475A4CAB67407D223CDEF7E023A33888D45D7474FBEF815
Q089,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,CF1E1938AEF0999C50E16B8D719880C486B76444EE00D121F8F36CAF0EE11AE5,78DE4B7992B28BB07F2B0EEA4DB6D9B805E2B672F8AA3AA7A8EC1C15ADF6F8C0
Q090,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,C60E3572C046FE28F80164BFDD04A76894EE9FF72AE7E32D9D59A68A2D5627D2,F2995887A6CDE41BAE098E58C25E5FE4A6FC18517FBDFD424ECDB715AADC1B76
Q091,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,4EBA8AF7CFD8895B18A911824BFF5FF4F462FD489C1CDC27914C4E07C02AFDBC,C90ADD655689FCD9911FDA1120AE5F0439C0E554E9CB8C8DF1BF70881774653C
Q092,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,A8BFDA04991592DD3CEDB7F45785E7992DD2F068E51704C7BE027D6127A9DD9A,8C7606BCDD6CFBA13724611294FE27BA6416EAF37F7B0A9A7BA4CF7F2840E2AE
Q093,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,731111BC5E2ACB61861302255978F4C11B19BBC54F610E640B92B64E906F8E04,80AA5E635828D15D65DE1C95E333A7C29B831D491A1AAB2C3B4AF00FA7524316
Q094,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,C2E2DF54A85C10848727A14FEF927B01E06D3637BB3AD93C3F1E4BD7D7C45FBF,72A4EEC70FE114219C53C3B3BDB8956BAB9A8F048CF56A4EC08DCCDB2F00013F
Q095,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,15BDCE5F630526076AFA10BAEE4BCDCE161CFBA948113B13EEED01DF63E4CB34,26D884CC511DBF8DCE2BA5F82EB15338F8DF136F43F11EF608B9CB5A0125BFFF
Q096,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,93C283CC73431533C707EDF36BCB6E61EF5E86918F1F5DB30D6AB804BCFA38F5,D7A4E1B40F05EE267E53226B4C3B2AD861809C274003AFDB2DC6103556EF15BC
Q097,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,868BFDDE5DA9AB55305464ACC1490285643B491CD3E97226B33A0E97A6546C25,F5EC9300EA6C17C34C465780B1B3B1AF5C281D823AAE63B38AAEA0943779E901
Q098,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,71529376EC84A99D77DA357CACFF1BE4ED35C84F89E2AAC8E52CB601512593C0,2C0C09F5495E655CB3AAE807E7D9ED40B69561C9DE1C4481CA8935F94D119B46
Q099,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,DB0D88DA77733F6C176546E154DF65847FA42A32442F408DA3319A054508C4D7,6BF9EBE685BB1E6B61F9AD8B1B4FC8220894AEFB6A787DA91E08B6766DEB8980
Q100,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,780F41ADD3F11CAE21DA0695FBBEE348695FF8115789DBCF764571EFE873ED0A,D71A3F8AB7F6C275DA1810FA42D3F080E31986F00F4D37EEF1710E34D8F02D47
Q101,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,4938ACD743722CE8F6A76A4A6771AE2FB7B64C16F3B2280181D10C9CB3167A50,9E554A31806BDEBEF5515422C23D4B4B54F69A2383A30770E2496EE85235414E
Q102,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,F7526D2219B865C894A4F81348573EB1A4A8A16EA500F9306485EF12E95E5247,B91FC88F8737230FD282F58A0C69BC42A1DE8D99665299EF53B09E57C7512DE1
Q103,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,80612E94D439A5162298360E13A7A0919EF17F8BD6A50A2C5D5B3590DFE95F54,C386265AAB4973D3DC9FBC7633211E0BC9312C72B649097932B1819450C922BC
Q104,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,35A08DB08985CE9D1D1FE0C7D75E227DB5F1D1AE7C4132E36F0FB21B779E50F9,41AF7A63B404C8F1F460E26A3EAC59A9A25A503835E2A473A9C172D2FF945282
Q105,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,CD13A1C2F1FFC42B1E20A31D6B99799BCE81DC1F3E32FF93EE62F24E7AE7BCAD,9A87A0113FB5B583C3E278A16AB9681F3380F6F743363449CD2E9606D64555CB
Q106,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,E6EAC746A1BA7500157B103B3BF25E93CA54088ABF8FBCE4DB22351579D50C9A,ABC385CDC88056C5B240CBB1CBF71D84FA00AAF5F2D1A0016012A05C9FE63AA9
Q107,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,CE4B77BA09C4A5263CDD3F1F5D0993C402593CC4D729F96A5EFA63643AE56647,92CD6A92EA310D3EF3D24DF6FD0EF1DB23D6F439F5C40EBD548AD297CC29C55D
Q108,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,F6F3FF9CAC591416EB137093C95020A9EB16DF230B03EA58B0588B729EA3DB96,CB6B1F12686B8F23DE9AB1A591B17B55257DC5B84CF97EDC158E742AB5593C4D
Q109,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,147D06CD80E5762E66075E771A3C076E7197192046931851C66D9DACC2B9E7CD,CA891F2337BC1FABC1EDA04BF4318D3BD5F81EE4556115D682E97ABE45439A62
Q110,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,A1CBEF50CDF4ED13FF7B6A753F397D7DD5FF39EF673FF8B2B2439A49FEF3CC50,1F87F45858C889D3425AFBDDCDEB10D5915FBFF7D93B3E5A204717DC800E1499
Q111,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,3665222898BAF553443A12F31BE7B11B025A9A91C851A034A829029EF91550D3,82F9129BF81A30B5E70DD063E12B3D72E1EF7A64810C18CFF2A4489065CD6614
Q112,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,8CD5217349C69FA0186B0439973B7B0DF720E7F8F41BC38066C584036BF6FD9C,A8224D1F700D864B9A1A7ED63F945DEFD172078F0DC7A07137B6AA3A15658BA4
Q113,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,B9B102E2AD6D5175BA7EA60D545B8989EA619A6BE09740D6F47DD2BC79D6D6B3,BCF472BEA807A36A0A6146014EB6B342D54472212ADC8E37F45C09ED82DF1DB0
Q114,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,335B95A71827DDFC1678B93E953450739B35763E65246E953178D0E361D20368,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q115,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,64DA340060203BF9711944E2E31D5F1429456EAD361783D44A1E0241E4BCC726,9FEDD4D8A154A5979AB6353D353EF5729594B3018ECE5AEB20824FCC6C1D9A94
Q116,validation_rank_equal_budget_no_cf,C001,qwen:F01_Full_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,8D5C7F2C08FB1EAF490F9220BB29A38CDE9E23F3DD06856A9D629C58662818CE,9C493A195F29C0AB271B65A6DE85273D13DFE693DC84B3DF1755BBEC92C8150C
Q117,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,69B3FD42EC4FBEB346C030F11F0DC03930B3B68DC75F5916F4258256A59318E6,ADDB11C32923185E4B1B5D4FAF244BB15F14A267EB51F4A4E1042B99C6CFAC41
Q118,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,C06BF35A4A07228B0B6F2FE9166B2718AB49689700A5DBFEC92E66CE9CD53B18,6C2CE94927FE1ED8110277B2991EB547D2F0DED199533691FF05F7A8AF570602
Q119,validation_rank_equal_budget_no_cf,C002,qwen:F10_Compact_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,2F14BF29EDE8175EB2E52F114D6DA733BA96B7F5A384DB2E44E5930827514E7B,235D55B60C02355C29746D04A7A4CD7F52DF41E442EE169FCD3F3A03CD004476
Q120,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,EA39C2E9C9668E845FA723E5EDCD4FD41D7B429D2CE8F614743D92B1C80DB141,C538A82A512A0972EFCFEF46D832F24EDA184A51136A4E6375FC335EB27B5DE9
Q121,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,8C3FE4799451CC2FF7205FF0EDE22E4188F56F0CD1E1A9C1C5DF7454D0334BF9,38D2BE7FBE3C6C649A1B5FA80ACBEEF334758BA2C540752007AC4561E174B1BD
Q122,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,4DC00026176930FF7DA084855DC1BF34B7CE9CA9B686D53E6CF7327A9F37BE95,F39EF13DC8ABDEE58F9EB1B202C277013B7B800B148381AF26EA6775491ECF7E
Q123,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,02E00681CAAD11E42C0C2D6974B60772659B756C7ACFED455D527B0C4A578862,1BC2E46D210D620AAF5C84F771E1E5581E2642CE844524674C2B2F589DC9FAB2
Q124,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,0B1400F6A6A8C41E1B7959102B08C8F66201BDFC9D98A08023B6E8DE2512A15A,A290DB31E66C08B49FC8C381F2F60A0BD658ACBB2AEA91A4A5C96575AE60160C
Q125,validation_rank_equal_budget_no_cf,C002,qwen:F10_Compact_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,10A1C7F502FA80B68CF15C2957D47D44E13C7E76610C032B9A54E81AA45A879F,7992EEE72D9FD9518655D7883286F6CB288BED666AD4716BE67643D7CDF04F5C
Q126,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,3CD55E9F6C50137BD061F7CACF58AC462854DCA63BCD4FF8A094354291CF2FB6,51DCC1CF59797FDB8D524E21A8085A4B1C32D7753B2428EB1AB377F9CD3DC134
Q127,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,3,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,810243E8DB0433F47E2CBC4839A9908030DCC8C5774C1E176F2AD034EEC7C210,A117A0E5D5CA594A8D37A55430C71E3AD7C33D86B2891BF2E96A4297744253E1
Q128,validation_rank_equal_budget_no_cf,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,8F91777B465CA6D253E60FA7E7D6DDBF98CD2687D696BA4839F2108CA620D6C9,BB81A8F11DA0187DA28E4D6AD68735970ACB5A2AFC07414BD2427DB0A369C598
