sentence_id,source_line,section,subsection,unit_no,sentence_in_unit,words,status,flags,sentence,modification_suggestion
MA_SQLGrid-S0366,364,Results,Complete GridDB Cell Results,82,2,6,KEEP,none,Table [reference] reports strict execution equality.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0367,382,Results,Complete GridDB Cell Results,83,1,13,KEEP,none,figure [htbp] figures/results/fig01 v2 cells.pdf Audited GridDB cell point estimates.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0368,382,Results,Complete GridDB Cell Results,83,2,17,KEEP,none,Each cell contains all 180 attempts; the figure is descriptive and does not replace registered factorial contrasts.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0369,382,Results,Complete GridDB Cell Results,83,3,2,KEEP,none,[reference] figure,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0370,389,Results,Complete GridDB Cell Results,84,1,12,KEEP,none,The common-target projected-column diagnostic is 0.5222 in F00 for both backbones.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0371,389,Results,Complete GridDB Cell Results,84,2,23,REVIEW,numeric_density,"Qwen obtains 0.9667, 0.5889, and 0.9611 in F01, F10, and F11; Granite obtains 0.8778, 0.5667, and 0.9222.",将密集数值移入表格/括号，仅在句中保留主要估计、方向和不确定性
MA_SQLGrid-S0372,389,Results,Complete GridDB Cell Results,84,3,14,KEEP,none,Returning the requested number of columns is therefore easier than returning the intended rows.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0373,389,Results,Complete GridDB Cell Results,84,4,14,KEEP,none,"In Qwen F01, projected-column conformity is 0.9667 while execution equality is 0.7167.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0374,391,Results,Complete GridDB Cell Results,85,1,14,KEEP,none,The eight cells also show why a single best prompt cannot represent the design.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0375,391,Results,Complete GridDB Cell Results,85,2,26,KEEP,none,"Adding the hint to full context increases the point estimate for both backbones, whereas adding compact context without the hint leaves execution equality close to F00.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0376,391,Results,Complete GridDB Cell Results,85,3,27,KEEP,none,"Under compact context, the hint produces 108 correct answers for both models, but this numerical convergence arises from different unhinted baselines and does not establish identical behavior.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0377,391,Results,Complete GridDB Cell Results,85,4,13,KEEP,none,Complete cell reporting preserves these interactions rather than selecting only the highest cell.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0378,393,Results,Complete GridDB Cell Results,86,1,18,KEEP,none,The 0.2500 gap between Qwen F01 projected-column conformity and strict execution equality warns against structural proxy endpoints.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0379,393,Results,Complete GridDB Cell Results,86,2,26,KEEP,none,"A model may recognize that one column, an aggregate, or an ordered row is requested while still choosing the wrong table, join, predicate, value, or boundary.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0380,393,Results,Complete GridDB Cell Results,86,3,18,KEEP,none,"Shape diagnostics can localize errors and inform adjudication, but they cannot replace result equality or qualified semantic review.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0381,397,Results,Factorial Effects and Multiplicity,87,1,22,KEEP,none,"For Qwen, the composite-hint execution effect is +0.2306, the package–hint interaction is [formula] , and the compact-package main effect is [formula] .",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0382,397,Results,Factorial Effects and Multiplicity,87,2,11,KEEP,none,"Granite's corresponding estimates are +0.1583, +0.0611, and +0.0139.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0383,397,Results,Factorial Effects and Multiplicity,87,3,9,KEEP,none,Zero of nine primary execution tests survives Holm correction.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0384,397,Results,Factorial Effects and Multiplicity,87,4,16,KEEP,none,"Qwen's hint effect has raw/adjusted [formula] , its interaction [formula] , and the cross-backbone hint modifier [formula] .",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0385,397,Results,Factorial Effects and Multiplicity,87,5,13,KEEP,none,No primary factorial execution effect or modifier is therefore described as statistically nonzero.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0386,420,Results,Factorial Effects and Multiplicity,88,1,15,KEEP,none,"The normalized-SQL mapping contains 70 groups, 58 singletons, and a maximum group size of 19.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0387,420,Results,Factorial Effects and Multiplicity,88,2,17,KEEP,none,"Question-level weighting is retained; groups are resampling and sign-assignment proxies, not verified authoring templates or sampled clusters.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0388,420,Results,Factorial Effects and Multiplicity,88,3,29,KEEP,none,"The randomization interpretation requires exchangeability of group signs under the tested sharp null, while the composition interval asks how the finite-corpus mean changes when those observed groups are reweighted.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0389,420,Results,Factorial Effects and Multiplicity,88,4,16,KEEP,none,"Neither assumption follows from the data, and the high singleton fraction limits protection against unmeasured dependence.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0390,422,Results,Factorial Effects and Multiplicity,89,1,22,KEEP,none,The displayed composition intervals are pointwise sensitivity intervals; they are neither simultaneous/familywise intervals nor inversions of the nine Holm-adjusted randomization tests.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0391,422,Results,Factorial Effects and Multiplicity,89,2,12,KEEP,none,An interval that excludes zero can therefore coexist with a Holm non-rejection.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0392,422,Results,Factorial Effects and Multiplicity,89,3,13,KEEP,none,"The multiplicity decision, not interval exclusion, controls statements about the registered nine-test family.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0393,424,Results,Factorial Effects and Multiplicity,90,1,13,KEEP,none,"No minimum practically important execution-accuracy difference, equivalence margin, or non-inferiority margin was registered.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0394,424,Results,Factorial Effects and Multiplicity,90,2,26,REVIEW,compressed_numeric_pair,"Therefore the study cannot infer practical equivalence from a non-rejection, and the 1/180 complete-witness difference is only a mechanism trace rather than a meaningful-benefit result.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0395,426,Results,Factorial Effects and Multiplicity,91,1,24,KEEP,none,"In the separately corrected secondary family, the common-target hint effects survive: +0.4083 for Qwen (adjusted [formula] ) and +0.3556 for Granite (adjusted [formula] ).",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0396,426,Results,Factorial Effects and Multiplicity,91,2,19,KEEP,none,"Because the hint supplies structural information later scored by this endpoint, these are manipulation-check results, not independent semantic evidence.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0397,428,Results,Factorial Effects and Multiplicity,92,1,10,KEEP,none,The multiplicity result changes the emphasis of the factorial study.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0398,428,Results,Factorial Effects and Multiplicity,92,2,21,KEEP,none,"Large raw contrasts motivate hypotheses about structural instructions, but none of the nine primary execution comparisons meets the registered familywise rule.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0399,428,Results,Factorial Effects and Multiplicity,92,3,13,KEEP,none,The projected-column findings verify that the manipulation changed a closely aligned surface property.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0400,428,Results,Factorial Effects and Multiplicity,92,4,15,KEEP,none,They do not show that the compact package or hint produces a backbone-independent accuracy gain.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0401,428,Results,Factorial Effects and Multiplicity,92,5,17,KEEP,none,"Future work should separate schema pruning, value presentation, normalization, and structural hints rather than retaining composite packages.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0402,432,Results,Component Results,93,1,18,KEEP,none,The component run completed all 700 scored calls under a prospectively frozen call-and-selection procedure on development-visible GridDB items.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0403,432,Results,Component Results,93,2,28,REVIEW,numeric_density;compressed_numeric_pair,"On the paired 170-question subset, Qwen first-candidate correctness changed from 83/170 to 101/170, a +0.1059 difference (95% composition-sensitivity interval [+0.0282, +0.2013], adjusted [formula] ).",将密集数值移入表格/括号，仅在句中保留主要估计、方向和不确定性；展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0404,432,Results,Component Results,93,3,13,REVIEW,compressed_numeric_pair,"Granite remained 69/170 in both paired conditions, with an interval spanning zero.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0405,432,Results,Component Results,93,4,24,REVIEW,negation_density,"The cross-backbone modifier did not meet the registered rule, so the Qwen result is not replicated across backbones and is not a five-role result.",改为先正面说明证据支持什么，再用一句集中限定不支持的范围
MA_SQLGrid-S0406,434,Results,Component Results,94,1,10,KEEP,none,The deterministic selector changed 24 Qwen and 36 Granite choices.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0407,434,Results,Component Results,94,2,21,KEEP,none,"Relative to the first candidate, it rescued eight and harmed one Qwen question, and rescued ten while harming none for Granite.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0408,434,Results,Component Results,94,3,14,KEEP,none,Execution effects were +0.0389 and +0.0556; neither survived its two-test Holm family.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0409,434,Results,Component Results,94,4,17,KEEP,none,Oracle-at-three values of 0.6389 and 0.4667 are gold-only diagnostics and are not deployable selector results.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0410,436,Results,Component Results,95,1,32,KEEP,none,"For Qwen, the value-evidence intervention adds 18 correct first candidates when the 170 eligible V0 questions are compared with their V1 counterparts under the registered analysis; the corresponding Granite estimate is zero.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0411,436,Results,Component Results,95,2,22,KEEP,none,The disagreement is more informative than averaging the backbones: the effect depends on how a frozen model uses schema and value context.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0412,436,Results,Component Results,95,3,21,KEEP,none,"Oracle-at-three measures candidate-pool headroom, whereas the reference-free selector measures how much of that headroom the recorded rule can recover without gold.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0413,476,Results,Component Results,96,1,25,KEEP,none,"The three retained two-member Holm families are therefore E1 across the two backbones, E2 across the two backbones, and Cross-E across the two backbone modifiers.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0414,476,Results,Component Results,96,2,28,KEEP,none,The Granite E2 pointwise composition interval excludes zero while its family-adjusted decision does not meet the registered rule; these are different summaries and are not treated as contradictory.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0415,476,Results,Component Results,96,3,17,KEEP,none,The 61- and 70-group mappings retain question-level weighting and assign randomization signs at the frozen group level.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0416,476,Results,Component Results,96,4,29,KEEP,none,"As in the factorial analysis, these observed groups are dependence proxies rather than a probability sample, so exchangeability of group signs is an assumption rather than an empirical result.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0417,478,Results,Component Results,97,1,21,KEEP,none,figure [htbp] figures/results/figure 01 primary effects.pdf Component effects under a prospectively frozen call-and-selection procedure on development-visible GridDB items.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0418,478,Results,Component Results,97,2,11,KEEP,none,Intervals describe composition sensitivity; the registered decision also requires multiplicity-adjusted evidence.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0419,478,Results,Component Results,97,3,2,KEEP,none,[reference] figure,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0420,487,Results,Multi-State Reliability Results,98,1,18,REVIEW,compressed_numeric_pair,"The v5 scorer produced all 25,920 registered rows, and its T0 slice reproduced 1440/1440 snapshot labels.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0421,487,Results,Multi-State Reliability Results,98,2,19,KEEP,none,"Across the 66-question automatic subset, 15-state logical-AND rates range from 0.6212 (Granite F01) to 0.8182 (Granite F00).",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0422,487,Results,Multi-State Reliability Results,98,3,11,KEEP,none,All nine Holm-adjusted values equal 1.0000 under exact cluster-sign enumeration.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0423,487,Results,Multi-State Reliability Results,98,4,12,KEEP,none,"No context, hint, interaction, or cross-backbone multi-state effect meets the declared rule.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0424,487,Results,Multi-State Reliability Results,98,5,14,REVIEW,anaphora_check,"These rates characterize agreement over constructed witness states, not population accuracy or human-certified equivalence.",将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0425,489,Results,Multi-State Reliability Results,99,1,10,KEEP,none,The ordering under this endpoint differs from the single-snapshot table.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0426,489,Results,Multi-State Reliability Results,99,2,26,KEEP,none,Granite F00 has the highest logical-AND rate on the 66-question automatic subset even though Granite F11 has the larger T0 execution count over all 180 questions.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0427,489,Results,Multi-State Reliability Results,99,3,11,KEEP,none,"The denominators and endpoints differ, so this is not a contradiction.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0428,489,Results,Multi-State Reliability Results,99,4,18,REVIEW,anaphora_check,It demonstrates why a robustness statement must name both the admitted question subset and the required state set.,将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0429,506,Results,Multi-State Reliability Results,100,1,17,KEEP,none,figure [htbp] figures/results/fig04 semantic reliability.pdf GridDB multi-state logical-AND agreement for the prediction-blinded automatic subset.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0430,506,Results,Multi-State Reliability Results,100,2,7,KEEP,none,The endpoint is a constructed-state robustness diagnostic.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0431,506,Results,Multi-State Reliability Results,100,3,2,KEEP,none,[reference] figure,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0432,515,Results,Public BIRD Results,101,1,6,KEEP,none,Table [reference] reports all eight cells.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0433,515,Results,Public BIRD Results,101,2,14,KEEP,none,BIRD Mini-Dev is a public non-grid portability benchmark and does not validate power-grid semantics.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0434,515,Results,Public BIRD Results,101,3,30,KEEP,none,"B0–B2 use one physical generation call per item; B3 uses two, so the inherited comparison estimates frozen workflow efficacy under unequal call counts rather than a call-matched repair effect.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0435,515,Results,Public BIRD Results,101,4,34,KEEP,none,"Each backbone completed 2500 calls, 2000 final predictions, zero retries, and zero final-ledger omissions; latency and token totals were not promoted into the retained summary and are therefore reported as unavailable rather than reconstructed.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0436,541,Results,Public BIRD Results,102,1,23,KEEP,none,"After Holm adjustment, Qwen decomposition is 0.076 below direct prompting (adjusted [formula] ), and schema selection is 0.092 above decomposition (adjusted [formula] ).",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0437,541,Results,Public BIRD Results,102,2,5,KEEP,none,No Granite contrast survives correction.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0438,541,Results,Public BIRD Results,102,3,14,KEEP,none,Different method orders across the two model snapshots argue against a universal prompting recipe.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0439,541,Results,Public BIRD Results,102,4,21,REVIEW,negation_density,The two failed incident runs totaling 2476 physical calls remain excluded and immutable; they are not retries contributing to these denominators.,改为先正面说明证据支持什么，再用一句集中限定不支持的范围
MA_SQLGrid-S0440,543,Results,Public BIRD Results,103,1,10,KEEP,none,The BIRD results also constrain the meaning of ``agentic'' improvement.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0441,543,Results,Public BIRD Results,103,2,22,KEEP,none,"Decomposition reduces Qwen accuracy relative to direct prompting, while bounded repair uses twice the physical calls without becoming the best Qwen method.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0442,543,Results,Public BIRD Results,103,3,10,KEEP,none,Granite shows a different descriptive ordering and no adjusted contrast.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0443,543,Results,Public BIRD Results,103,4,11,KEEP,none,More stages or calls therefore do not guarantee a better outcome.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0444,543,Results,Public BIRD Results,103,5,17,KEEP,none,"A future comparison must count physical generations, retries, context tokens, and failed attempts, not only final predictions.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0445,547,Results,Retrospective Replay Coverage,104,1,11,KEEP,none,The replay audited all 180 GridDB questions without a generation call.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0446,547,Results,Retrospective Replay Coverage,104,2,12,KEEP,none,At least two distinct frozen SQL candidates were present for 173 questions.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0447,547,Results,Retrospective Replay Coverage,104,3,22,KEEP,none,"After safety checks and binding to consistent T0 execution evidence, 172 questions had at least two eligible candidates and entered retrospective adjudication.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0448,547,Results,Retrospective Replay Coverage,104,4,19,KEEP,none,"Seven failed closed because only one unique SQL remained, and one failed because fewer than two candidates were eligible.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0449,568,Results,Retrospective Replay Coverage,105,1,26,REVIEW,numeric_density,"Unique candidate counts ranged from one to eight: 1 (7 questions), 2 (19), 3 (15), 4 (18), 5 (27), 6 (23), 7 (45), and 8 (26).",将密集数值移入表格/括号，仅在句中保留主要估计、方向和不确定性
MA_SQLGrid-S0450,568,Results,Retrospective Replay Coverage,105,2,14,REVIEW,anaphora_check,These counts show that frozen assets can populate the coordination interfaces for most questions.,将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0451,568,Results,Retrospective Replay Coverage,105,3,10,KEEP,none,They do not show that retrospectively selected SQL is correct.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0452,568,Results,Retrospective Replay Coverage,105,4,12,KEEP,none,"No retrospective accuracy, execution gain, rescue rate, or multi-agent superiority is reported.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0453,572,Results,Descriptive Offline Coordination-Selection Results,106,1,23,KEEP,none,The deterministic descriptive re-execution retained 5760 candidate–state attempts; 332 were non-executable or authorization/resource/SQL failures and remained in the all-attempt ledger.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0454,572,Results,Descriptive Offline Coordination-Selection Results,106,2,22,REVIEW,compressed_numeric_pair,"Every question nevertheless had at least one eligible candidate, so both adjudicating selectors covered 180/180 questions and abstained on 0/180.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0455,572,Results,Descriptive Offline Coordination-Selection Results,106,3,22,REVIEW,anaphora_check,"This zero-abstention result is a consequence of at least one eligible slot plus forced stable-order resolution of post-ranking ties, not confidence-calibrated coverage.",将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0456,572,Results,Descriptive Offline Coordination-Selection Results,106,4,6,KEEP,none,Table [reference] reports the recorded rules.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0457,574,Results,Descriptive Offline Coordination-Selection Results,107,1,8,KEEP,none,Keeping all 332 failures matters for two reasons.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0458,574,Results,Descriptive Offline Coordination-Selection Results,107,2,24,KEEP,none,"Removing them would overstate the executability of the historical pool, and retaining their slot identities verifies that selectors did not receive replacements or retries.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0459,574,Results,Descriptive Offline Coordination-Selection Results,107,3,29,KEEP,none,Full question-level coverage means only that another slot was eligible for every question; it does not mean every candidate was valid or that an operational system should always answer.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0460,593,Results,Descriptive Offline Coordination-Selection Results,108,1,7,KEEP,none,Figure [reference] juxtaposes the two recorded endpoints.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0461,593,Results,Descriptive Offline Coordination-Selection Results,108,2,13,KEEP,none,Validation-only and complete-witness selection differ by one frozen-reference match and one invariant selection.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0462,593,Results,Descriptive Offline Coordination-Selection Results,108,3,29,REVIEW,anaphora_check,This small incremental change contrasts with their 20–21-match difference from fixed order and focuses interpretation on validation ranking and tie policy rather than on a broad counterfactual benefit.,将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0463,595,Results,Descriptive Offline Coordination-Selection Results,109,1,16,KEEP,none,figure [htbp] figures/fig05 offline selector diagnostics.pdf Descriptive release-v3 selector endpoints over 180 historical-pool questions.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0464,595,Results,Descriptive Offline Coordination-Selection Results,109,2,16,KEEP,none,Reference matches are loaded only after board sealing; invariance denotes agreement across the three constructed witnesses.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0465,595,Results,Descriptive Offline Coordination-Selection Results,109,3,7,KEEP,none,Bars are not a prospective multi-agent comparison.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0466,595,Results,Descriptive Offline Coordination-Selection Results,109,4,2,KEEP,none,[reference] figure,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0467,602,Results,Descriptive Offline Coordination-Selection Results,110,1,17,REVIEW,compressed_numeric_pair,The two adjudicating selectors each had more than one highest-scoring candidate on 130/180 questions (Table [reference]).,展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0468,602,Results,Descriptive Offline Coordination-Selection Results,110,2,10,KEEP,none,Their mean top-tie multiplicities were 5.4000 and 5.3889.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0469,602,Results,Descriptive Offline Coordination-Selection Results,110,3,12,KEEP,none,All eight candidates tied on 79 validation-only questions and 78 complete-witness questions.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0470,602,Results,Descriptive Offline Coordination-Selection Results,110,4,23,REVIEW,compressed_numeric_pair,"With original-order tie breaking, 178/180 selections came from Qwen source slots; this reflects source order, not a learned preference or semantic advantage.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0471,604,Results,Descriptive Offline Coordination-Selection Results,111,1,8,KEEP,none,"Thus, most apparent source preference is mechanically induced.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0472,604,Results,Descriptive Offline Coordination-Selection Results,111,2,25,KEEP,none,"When all eight candidates tie, the first slot is selected regardless of backbone quality; when seven tie, the earliest surviving slot has the same advantage.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0473,604,Results,Descriptive Offline Coordination-Selection Results,111,3,16,KEEP,none,The observed 178 Qwen selections cannot be interpreted as an adjudicator comparison between Qwen and Granite.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0474,604,Results,Descriptive Offline Coordination-Selection Results,111,4,18,REVIEW,anaphora_check,It instead measures how often the available reference-free features failed to separate candidates before the stable-order rule acted.,将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0475,622,Results,Descriptive Offline Coordination-Selection Results,112,1,17,KEEP,none,Validation-only ranking added 20 net correct items relative to fixed order through 22 rescues and 2 harms.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0476,622,Results,Descriptive Offline Coordination-Selection Results,112,2,31,REVIEW,compressed_numeric_pair,"Complete-witness selection changed the chosen candidate on only Q039, yielding one further frozen-reference match (101/180 versus 100/180), one additional rescue, no additional harm, and no coverage or abstention change.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0477,622,Results,Descriptive Offline Coordination-Selection Results,112,3,7,KEEP,none,Table [reference] gives the complete constructed trace.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0478,642,Results,Descriptive Offline Coordination-Selection Results,113,1,24,KEEP,none,"M3 added nullable columns to work\ orders; consequently, complete-witness eligibility rejected the wildcard projection and retained the explicit work\ order\ id, scheduled\ date projection.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0479,642,Results,Descriptive Offline Coordination-Selection Results,113,2,22,KEEP,none,"Because neither query resolves the request's status and date-boundary ambiguity through qualified review, this observation is not called an engineering correctness rescue.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0480,642,Results,Descriptive Offline Coordination-Selection Results,113,3,20,REVIEW,anaphora_check,"It is a synthetic, outcome-exposed projection-stability trace, not evidence of general counterfactual reasoning, semantic validity, robustness, coordination, or five-role benefit.",将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0481,644,Results,Descriptive Offline Coordination-Selection Results,114,1,7,KEEP,none,Table [reference] reports all 18 sensitivity cells.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0482,644,Results,Descriptive Offline Coordination-Selection Results,114,2,22,REVIEW,compressed_numeric_pair,Every original-order cell produced 101/180; reverse order produced 117/180 under default and intent-emphasis weights and 118/180 under validation-equal weights.,展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0483,644,Results,Descriptive Offline Coordination-Selection Results,114,3,10,REVIEW,anaphora_check,"These more favorable values are outcome-exposed diagnostics, not preferred alternatives.",将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0484,644,Results,Descriptive Offline Coordination-Selection Results,114,4,17,KEEP,none,The 16–17-item shift and high tie multiplicity show that the apparent selector behavior is materially order-dependent.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0485,646,Results,Descriptive Offline Coordination-Selection Results,115,1,31,REVIEW,compressed_numeric_pair,"Threshold invariance across 1/3, 2/3, and 3/3 occurs because the selected candidates' recorded witness patterns and score ties do not change the final original-order choices under these policies.",展开K=5与K=10或两个比较对象，避免斜线数值对造成歧义
MA_SQLGrid-S0486,646,Results,Descriptive Offline Coordination-Selection Results,115,2,10,REVIEW,anaphora_check,It does not show that threshold selection is generally unimportant.,将句首代词替换为明确名词短语，避免跨句指代含混
MA_SQLGrid-S0487,646,Results,Descriptive Offline Coordination-Selection Results,115,3,12,KEEP,none,"Conversely, the reverse-order increase cannot justify choosing reverse order after seeing gold.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0488,646,Results,Descriptive Offline Coordination-Selection Results,115,4,16,KEEP,none,"Together, the cells diagnose inadequate discriminative evidence and define a pre-registration requirement for the next pool.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0489,671,Results,Descriptive Offline Coordination-Selection Results,116,1,43,REVIEW,long,"The full machine-generated numerical supplement binds all eight GridDB cells, 12 component endpoints, eight 15-state cells, 18 sensitivity cells, the 360-row item-level tie ledger, selected-origin counts, Q039 trace, source paths, hashes, and byte counts in R3\ EVIDENCE\ TABLES.json and companion CSV files.",检查能否在转折词或分号处拆句，减少单句信息负荷
MA_SQLGrid-S0490,671,Results,Descriptive Offline Coordination-Selection Results,116,2,26,KEEP,none,"Table [reference]'s final column records only omissions from the accepted final ledgers; it is not a taxonomy of parsing, authorization, execution, provider, or incident failures.",句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0491,671,Results,Descriptive Offline Coordination-Selection Results,116,3,9,KEEP,none,The two excluded BIRD incidents are reported separately above.,句式、术语和承接未见明显问题，可保留
MA_SQLGrid-S0492,671,Results,Descriptive Offline Coordination-Selection Results,116,4,19,REVIEW,anaphora_check,This result supports auditability and exposes a design risk; it does not establish a generally robust or superior selector.,将句首代词替换为明确名词短语，避免跨句指代含混
